reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
93dff945-4bd4-49e3-aa9d-f9cefe479d54,Aiesha Ilag,https://play-lh.googleusercontent.com/a-/ACNPEu8aEvfCwy8sKMgwoqd9wEK3zbwnl3fTleqK2J9VOmQ,Log after i update.. Never open now i used facebook lite.. Pls. Back the old one facebook,3,0,391.1.0.35.104,2022-11-03 20:31:20,,
ae167233-7f87-476d-a70a-5901626678ef,Ruhul Amin,https://play-lh.googleusercontent.com/a-/ACNPEu895Mx4PAe3U-YSm3S9lG6syqhv5ZygknMFREZTWA,ততড়গমপমম মসদগাাহ,3,0,114.0.0.20.70,2022-11-03 20:00:53,,
0c3fa089-2840-4ddc-ae62-92c234141970,Jeeva Tamil,https://play-lh.googleusercontent.com/a-/ACNPEu-hKmjNTeg7BVuQW0sgOKTCuM1KLE_FV6HU-mYu,Nice,3,0,387.0.0.24.102,2022-11-03 19:55:42,,
37681fa1-2306-436a-8509-eadd41dbc309,john johanson,https://play-lh.googleusercontent.com/a-/ACNPEu9yiYKXva5IRFOgwK7d1ghR5E2-mITIY8pcj90F,can sign into my account do not accept my new password to keep asking me to change password security sucks,3,0,390.0.0.27.105,2022-11-03 19:37:06,,
d7b97f5d-c5f9-4111-878b-f0b721fb8b34,Malik Bablo,https://play-lh.googleusercontent.com/a/ALm5wu3vUYYSYCtl1aG-kcIu1x-jAv0HuT-_Mezf1p0E=mo,Good,3,0,332.0.0.23.111,2022-11-03 19:36:39,,
0a5ab4a5-1ad7-4841-91b9-e7c8d9301eae,Sham Chris banoo,https://play-lh.googleusercontent.com/a/ALm5wu05leWUBQUYqPbspvzp7skyFs26qxqiuNipBGy7=mo,Experience. Use. Apt. Only. For. Phone. Not. So. Good,3,0,367.2.0.26.107,2022-11-03 19:34:02,,
0af918f5-6055-4c98-bad6-4a7bc06b9311,Nuha Siraj,https://play-lh.googleusercontent.com/a-/ACNPEu_BzoFsPJAIgQIo6WuFSL1eNgLtBFw3GLLNSGRLln4,It's great but....if i unfollow any pages or person who matter how maybe times i refresh it.... I can't unfollw them....it shows that i follow them bruh,3,0,390.0.0.27.105,2022-11-03 19:33:33,,
e3ec9a89-bc40-4a91-8f6e-20e2eeeb2c46,Stephanie,https://play-lh.googleusercontent.com/a-/ACNPEu909ydxIgq3OTE0Q5aqQdsxYQmBBYmj9b3gbLXsBA,Facebook gaming keeps popping up and I can't get out of it. When my alarm goes off in the morning some other music starts playing and it goes straight to Facebook gaming. Takes a few minutes for me to get it shut off. I've uninstalled and reinstalled and it still goes off.,3,0,390.0.0.27.105,2022-11-03 19:21:29,,
a7fc8c11-ae42-4945-9486-5911d998abc7,Prince Yadav,https://play-lh.googleusercontent.com/a-/ACNPEu8kV2l48ctkbjr1uD4FZmsfSzuXlIobd7SORgnS,👍,3,0,390.0.0.27.105,2022-11-03 19:17:24,,
c3f62a6c-089f-44c1-8eef-ce6875f90105,One Sam,https://play-lh.googleusercontent.com/a/ALm5wu0X2oRuVkd5Zg5OPQa3UAAmNVUnnZQBsjiC_tbX=mo,Jimhal bin sabiran,3,0,332.0.0.23.111,2022-11-03 19:10:56,,
